鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
八德區,房地(土地+建物),桃園市八德區公園路１５８號十七樓,10.91,都市：其他:住宅區,,,1071026,土地1建物1車位0,十七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100622,84.8,2,2,2,有,有,6410000,75590,,0.0,0,預售屋、或土地及建物分件登記案件；,RPWNMLQJIIGGFFH58DA,56.07,2.3,0.0,有,
八德區,房地(土地+建物)+車位,桃園市八德區公園路１５０號十四樓,24.15,都市：其他:住宅區,,,1080413,土地1建物1車位1,十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100622,194.39,3,2,2,有,有,13290000,73873,坡道平面,30.73,1200000,預售屋、或土地及建物分件登記案件；,RPXNMLQJIIGGFFH68DA,93.11,20.63,0.0,有,
八德區,房地(土地+建物)+車位,桃園市八德區公園路１４２號二樓,20.18,都市：其他:住宅區,,,1070611,土地1建物1車位1,二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100622,155.13,3,2,2,有,有,9820000,67857,坡道平面,25.15,1000000,預售屋、或土地及建物分件登記案件；,RPOOMLQJIIGGFFH87DA,81.13,8.57,0.0,有,
八德區,房地(土地+建物)+車位,桃園市八德區公園路１４２號三樓,20.18,都市：其他:住宅區,,,1070714,土地1建物1車位1,三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100622,160.72,3,2,2,有,有,9840000,67236,坡道平面,30.73,1100000,預售屋、或土地及建物分件登記案件；,RPPOMLQJIIGGFFH97DA,81.13,8.57,0.0,有,
八德區,房地(土地+建物)+車位,桃園市八德區公園路１４２號四樓,20.18,都市：其他:住宅區,,,1070910,土地1建物1車位1,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100622,155.13,3,2,2,有,有,9750000,67318,坡道平面,25.15,1000000,預售屋、或土地及建物分件登記案件；,RPQOMLQJIIGGFFH08DA,81.13,8.57,0.0,有,
八德區,房地(土地+建物)+車位,桃園市八德區公園路１４２號六樓,20.18,都市：其他:住宅區,,,1070822,土地1建物1車位1,六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100622,155.13,3,2,2,有,有,10140000,70319,坡道平面,25.15,1000000,轉讓日期：109/10/28，增加金額：231萬元正預售屋、或土地及建物分件登記案件；,RPROMLQJIIGGFFH18DA,81.13,8.57,0.0,有,
八德區,房地(土地+建物)+車位,桃園市八德區公園路１３６號十四樓,13.54,都市：其他:住宅區,,,1070429,土地1建物1車位1,十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100622,102.74000000000001,2,2,2,有,有,6580000,70628,坡道平面,25.15,1100000,預售屋、或土地及建物分件登記案件；,RPSOMLQJIIGGFFH28DA,51.29,2.13,0.0,有,
八德區,房地(土地+建物)+車位,桃園市八德區公園路１２６號二十三樓,24.31,都市：其他:住宅區,,,1071021,土地1建物1車位2,二十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100622,197.97,3,2,2,有,有,12850000,75086,坡道平面,61.46,2600000,預售屋、或土地及建物分件登記案件；,RPTOMLQJIIGGFFH38DA,77.21,17.6,0.0,有,
八德區,房地(土地+建物)+車位,桃園市八德區公園路１１０號五樓,20.76,都市：其他:住宅區,,,1071107,土地1建物1車位1,五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100622,167.23000000000002,3,2,2,有,有,10790000,70256,坡道平面,30.73,1200000,預售屋、或土地及建物分件登記案件；,RPVOMLQJIIGGFFH58DA,77.21,17.6,0.0,有,
八德區,房地(土地+建物)+車位,桃園市八德區公園路１１２號五樓,13.5,都市：其他:住宅區,,,1070808,土地1建物1車位1,五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100622,108.13,2,2,2,有,有,6760000,71835,坡道平面,30.73,1200000,預售屋、或土地及建物分件登記案件；,RPWOMLQJIIGGFFH68DA,51.14,2.13,0.0,有,
八德區,房地(土地+建物)+車位,桃園市八德區公園路１１６號二十四樓,27.43,都市：其他:住宅區,,,1081010,土地1建物1車位2,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100622,217.66,3,2,2,有,有,14500000,76029,坡道平面,55.88,2200000,預售屋、或土地及建物分件登記案件；,RPXOMLQJIIGGFFH78DA,92.67,19.83,0.0,有,
八德區,房地(土地+建物)+車位,桃園市八德區公園路１０８號二樓,36.53,都市：其他:住宅區,,,1090130,土地1建物1車位2,二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100622,285.15999999999997,3,2,2,有,有,19850000,76218,坡道平面,61.46,2800000,預售屋、或土地及建物分件登記案件；,RPPPMLQJIIGGFFH08DA,119.94,32.44,0.0,有,
八德區,房地(土地+建物)+車位,桃園市八德區公園路１０８號二十一樓,20.86,都市：其他:住宅區,,,1070819,土地1建物1車位1,二十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100622,168.04000000000002,3,2,2,有,有,11580000,76324,坡道平面,30.73,1100000,預售屋、或土地及建物分件登記案件；,RPQPMLQJIIGGFFH18DA,77.53,17.83,0.0,有,
八德區,房地(土地+建物)+車位,桃園市八德區公園路１５０號十八樓,24.15,都市：其他:住宅區,,,1080207,土地1建物1車位1,十八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100622,194.39,3,2,2,有,有,13640000,76622,坡道平面,30.73,1100000,預售屋、或土地及建物分件登記案件；,RPSPMLQJIIGGFFH38DA,93.11,20.63,0.0,有,
八德區,房地(土地+建物)+車位,桃園市八德區公園路１６６號十一樓,23.7,都市：其他:住宅區,,,1080523,土地1建物1車位1,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100622,191.46,3,2,2,有,有,13070000,73851,坡道平面,30.73,1200000,預售屋、或土地及建物分件登記案件；,RPUPMLQJIIGGFFH58DA,92.57,19.35,0.0,有,
八德區,房地(土地+建物)+車位,桃園市八德區公園路１５８號十九樓,14.46,都市：其他:住宅區,,,1071102,土地1建物1車位1,十九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100622,115.53,2,2,2,有,有,7560000,76179,坡道平面,30.73,1100000,預售屋、或土地及建物分件登記案件；,RPVPMLQJIIGGFFH68DA,56.07,2.3,0.0,有,
八德區,房地(土地+建物)+車位,桃園市八德區公園路１５０號十一樓,24.32,都市：其他:住宅區,,,1070427,土地1建物1車位1,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100622,194.48000000000002,3,2,2,有,有,13060000,72427,坡道平面,30.73,1200000,預售屋、或土地及建物分件登記案件；,RPWPMLQJIIGGFFH78DA,93.05,20.4,0.0,有,
八德區,房地(土地+建物)+車位,桃園市八德區公園路１１２號二十四樓,13.5,都市：其他:住宅區,,,1071014,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100622,108.13,2,2,2,有,有,7080000,77261,坡道平面,30.73,1100000,預售屋、或土地及建物分件登記案件；,RPXPMLQJIIGGFFH88DA,51.14,2.13,0.0,有,
八德區,房地(土地+建物)+車位,桃園市八德區金和路５１號十三樓,15.36,都市：其他:第二種住宅區,,,1100907,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960815,127.7,3,2,1,有,有,8050000,63038,坡道平面,0.0,0,陽台外推；,RPTNMLRJIIGGFFH38DA,62.78,9.75,0.0,有,
八德區,房地(土地+建物)+車位,桃園市八德區公園路１１８號二十三樓,34.98,都市：其他:住宅區,,,1070501,土地1建物1車位4,二十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100622,281.31,3,2,2,有,有,17520000,76965,坡道平面,117.34,4900000,預售屋、或土地及建物分件登記案件；,RPPQMLQJIIGGFFH18DA,93.15,20.46,0.0,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路１４９之５號十一樓,19.72,都市：其他:住宅區,,,1100814,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030711,139.17,2,2,1,有,有,7090000,50945,坡道平面,30.2,0,,RPPNMLSKQHGGFGH98DA,62.37,12.7,0.0,有,50.0
平鎮區,房地(土地+建物)+車位,桃園市平鎮區大連街１３０之１號八樓,14.84,都市：其他:商業區,,,1100824,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050701,152.24,3,2,2,有,有,8500000,55833,坡道平面,0.0,0,,RPUOMLPLQHGGFGH76DA,73.25,7.8,0.0,有,51.0
平鎮區,房地(土地+建物)+車位,桃園市平鎮區東豐路１４５巷２號六樓之１,21.23,都市：其他:住宅區,,,1100901,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100401,125.00999999999999,2,2,1,有,有,7500000,59995,坡道平面,0.0,0,,RPPNMLNJRHGGFGH48DA,55.56,7.8,0.0,有,52.0
平鎮區,房地(土地+建物),桃園市平鎮區復旦路二段１２８之１４號二樓,21.82,都市：其他:住宅區,,,1100904,土地1建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821109,140.91,4,2,2,有,有,6600000,46838,,0.0,0,,RPOOMLRJIIGGFGH08DA,95.77,19.68,0.0,有,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區上海路２１０號七樓之１,21.74,都市：其他:商業區,,,1100819,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950213,149.82,4,2,2,有,有,7280000,48592,坡道平面,0.0,0,,RPRNMLSJIIGGFGH38DA,92.46,8.53,0.0,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路５２９號二十四樓之１０,13.47,都市：其他:中心商業區,,,1100830,土地1建物1車位1,二十四層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100528,189.12,2,2,2,有,有,17750000,93856,坡道平面,35.07,0,,RPTQPLRJRHGGFHH37DA,87.76,15.87,0.0,有,60.0
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路５２９號十八樓之３,9.36,都市：其他:中心商業區,,,1070825,土地1建物1車位1,十八層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100528,136.29000000000002,2,2,1,有,有,10380000,89804,坡道平面,35.07,1290000,轉讓日期110.02.01總金額1053萬元整預售屋、或土地及建物分件登記案件；,RPVPMLNLRHGGFHH96DA,60.73,5.63,0.0,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化二路２５７號十三樓之１,18.21,都市：其他:第五種住宅區,,,1091019,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100812,163.85,3,2,2,有,有,11500000,69882,坡道平面,25.76,1850000,預售屋、或土地及建物分件登記案件；,RPQNMLKLRHGGFHH58DA,83.57,10.4,0.0,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化二路２６５號三樓之３,16.74,都市：其他:第五種住宅區,,,1090904,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100812,152.15,3,2,2,有,有,10010000,64562,坡道平面,25.76,1850000,預售屋、或土地及建物分件登記案件；,RPWRMLKLRHGGFHH96DA,76.64,9.42,0.0,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化二路２６７號十三樓之２,11.65,都市：其他:第五種住宅區,,,1090810,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100812,111.36000000000001,2,2,1,有,有,7200000,64561,坡道平面,24.62,1600000,預售屋、或土地及建物分件登記案件；,RPRSMLKLRHGGFHH56DA,52.49,6.6,0.0,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路５３３號十六樓之１,13.38,都市：其他:中心商業區,,,1100917,土地1建物1車位1,十六層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100528,188.07,2,2,2,有,有,17250000,91721,坡道平面,35.07,0,,RPQNMLPLRHGGFHH09DA,87.26,16.15,0.0,有,61.0
龜山區,房地(土地+建物)+車位,桃園市龜山區文化二路２６３號七樓之２,18.3,都市：其他:第五種住宅區,,,1091130,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100812,164.45999999999998,3,2,2,有,有,11500000,68854,坡道平面,25.76,1950000,預售屋、或土地及建物分件登記案件；,RPXSMLRLRHGGFHH87DA,83.28,11.11,0.0,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區樂善二路１９９號三樓,9.88,都市：其他:中心商業區,,,1100905,土地1建物1車位1,三層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091221,152.01,3,2,2,有,有,11500000,75653,坡道平面,25.69,0,,RPSOMLOLRHGGFHH66DA,76.43,9.66,0.0,有,62.0
龜山區,房地(土地+建物)+車位,桃園市龜山區文化二路２５７號十樓之５,16.55,都市：其他:第五種住宅區,,,1091214,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100812,150.92,3,2,2,有,有,10400000,68313,坡道平面,25.76,1850000,預售屋、或土地及建物分件登記案件；,RPQQMLTLRHGGFHH17DA,76.88,8.33,0.0,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文青路３５１號十五樓之５,22.81,都市：其他:第五種住宅區(供合宜住宅使用),,,1100918,土地1建物1車位1,十五層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041127,193.24,4,2,2,有,有,13500000,75240,坡道平面,33.75,1500000,,RPSQMLPJIIGGFHH58DA,104.94,9.66,0.0,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文青路３５１號六樓之３,17.26,都市：其他:第五種住宅區(供合宜住宅使用),,,1100913,土地1建物1車位1,六層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041127,154.56,3,2,2,有,有,11500000,81947,坡道平面,33.75,1600000,其他增建；,RPVRMLQJIIGGFHH09DA,79.06,7.82,0.0,有,65.0
龜山區,房地(土地+建物)+車位,桃園市龜山區文化二路２６７號五樓之１,16.74,都市：其他:第五種住宅區,,,1100811,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100812,152.54000000000002,3,2,2,有,有,10430000,66099,坡道平面,25.76,2050000,預售屋、或土地及建物分件登記案件；,RPSTMLQJIIGGFHH98DA,76.84,9.42,0.0,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化二路２６５號三樓之２,11.65,都市：其他:第五種住宅區,,,1091116,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100812,105.49000000000001,2,2,1,有,有,6980000,67789,坡道機械,18.75,1100000,預售屋、或土地及建物分件登記案件；,RPUTMLQJIIGGFHH56DA,52.49,6.6,0.0,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化二路２５７號九樓之３,17.4,都市：其他:第五種住宅區,,,1100111,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100812,157.53,3,2,2,有,有,11000000,69439,坡道平面,25.76,1850000,預售屋、或土地及建物分件登記案件；,RPVTMLQJIIGGFHH66DA,84.25,5.48,0.0,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化二路２６９號九樓之２,11.65,都市：其他:第五種住宅區,,,1091026,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100812,112.5,3,2,2,有,有,7840000,69057,坡道平面,25.76,1850000,預售屋、或土地及建物分件登記案件；,RPWTMLQJIIGGFHH76DA,52.49,6.6,0.0,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化二路２６９號十三樓之３,16.84,都市：其他:第五種住宅區,,,1090803,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100812,153.22,3,2,2,有,有,10080000,64569,坡道平面,25.76,1850000,預售屋、或土地及建物分件登記案件；,RPXTMLQJIIGGFHH86DA,77.08,9.67,0.0,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化二路２６１號二樓之１,15.89,都市：其他:第五種住宅區,,,1090824,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100812,145.76,2,2,2,有,有,9010000,61333,坡道平面,25.76,1650000,預售屋、或土地及建物分件登記案件；,RPXOMLRJIIGGFHH09DA,76.32,5.43,0.0,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化二路２６５號六樓之１,16.55,都市：其他:第五種住宅區,,,1090205,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100812,150.95999999999998,3,2,2,有,有,10280000,68930,坡道平面,25.76,1650000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPPPMLRJIIGGFHH38DA,75.83,9.42,0.0,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化二路２６９號二樓之３,16.84,都市：其他:第五種住宅區,,,1100305,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100812,153.22,3,2,2,有,有,11200000,73356,坡道平面,25.76,1850000,預售屋、或土地及建物分件登記案件；,RPRPMLRJIIGGFHH58DA,77.08,9.67,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區經國二路９６之６號十三樓,15.68,都市：其他:商業區,,,1100829,土地1建物1車位1,十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091112,160.44,3,2,2,有,無,15320000,100267,坡道平面,25.6,1800000,,RPUOMLQJIIGGFAH08EA,77.19,11.36,0.0,有,
